RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,recipe,Unnamed: 1
467,Satay,120,Chef Jung,112,26,138,2025-06-04,A delicious Thai dish featuring satay.,https://example.com/satay.jpg,Main Dish,"Thai, satay",2 cups chicken,"onion, tofu",4.1,270,408,18,18,40,1779,37,4,5,24,2,2 servings,"Recipe for Satay: Mix ingredients, cook for 112 minutes.",
468,Dosa,111,Chef Choi,74,59,133,2025-01-20,A delicious Indian dish featuring dosa.,https://example.com/dosa.jpg,Soup,"Indian, dosa",1 cups vegetables,"onion, vegetables",4.5,262,628,25,19,141,1973,60,11,8,31,4,4 servings,"Recipe for Dosa: Mix ingredients, cook for 74 minutes.",
469,Beijing Duck,118,Chef Wu,105,45,150,2025-03-24,A delicious Chinese dish featuring beijing duck.,https://example.com/beijing-duck.jpg,Soup,"Chinese, beijing duck",4 cups rice,"ginger, beef",4.2,300,361,20,16,125,1471,52,10,13,21,4,4 servings,"Recipe for Beijing Duck: Mix ingredients, cook for 105 minutes.",
470,Pad Thai,114,Chef Yoon,10,32,42,2025-02-02,A delicious Thai dish featuring pad thai.,https://example.com/pad-thai.jpg,Soup,"Thai, pad thai",5 cups vegetables,"tomato, vegetables",4.8,231,250,28,10,78,1450,68,10,25,36,8,8 servings,"Recipe for Pad Thai: Mix ingredients, cook for 10 minutes.",
471,Pad Thai,106,Chef Wang,106,18,124,2025-10-08,A delicious Thai dish featuring pad thai.,https://example.com/pad-thai.jpg,Side Dish,"Thai, pad thai",5 cups rice,"garlic, beef",4.5,119,270,34,9,46,846,56,13,16,16,2,2 servings,"Recipe for Pad Thai: Mix ingredients, cook for 106 minutes.",
472,Ramen,105,Chef Park,38,36,74,2024-12-26,A delicious Thai dish featuring ramen.,https://example.com/ramen.jpg,Dessert,"Thai, ramen",1 cups rice,"ginger, vegetables",4.9,261,243,46,14,128,668,62,4,15,37,5,5 servings,"Recipe for Ramen: Mix ingredients, cook for 38 minutes.",
473,Tteokbokki,117,Chef Han,110,45,155,2025-07-26,A delicious Korean dish featuring tteokbokki.,https://example.com/tteokbokki.jpg,Side Dish,"Korean, tteokbokki",2 cups chicken,"garlic, chicken",5.0,62,492,34,9,48,1049,32,7,20,21,7,7 servings,"Recipe for Tteokbokki: Mix ingredients, cook for 110 minutes.",
474,Sushi,111,Chef Choi,57,37,94,2025-08-21,A delicious Japanese dish featuring sushi.,https://example.com/sushi.jpg,Appetizer,"Japanese, sushi",4 cups vegetables,"garlic, vegetables",4.7,438,654,10,19,31,1335,94,14,20,31,3,3 servings,"Recipe for Sushi: Mix ingredients, cook for 57 minutes.",
475,Kimchi,112,Chef Liu,106,5,111,2025-01-14,A delicious Korean dish featuring kimchi.,https://example.com/kimchi.jpg,Snack,"Korean, kimchi",2 cups spices,"ginger, beef",4.4,472,414,44,9,22,1725,45,6,8,38,6,6 servings,"Recipe for Kimchi: Mix ingredients, cook for 106 minutes.",
476,Samgyetang,117,Chef Han,10,50,60,2025-04-23,A delicious Korean dish featuring samgyetang.,https://example.com/samgyetang.jpg,Breakfast,"Korean, samgyetang",2 cups rice,"garlic, beef",4.3,500,282,30,16,129,1454,66,11,30,17,3,3 servings,"Recipe for Samgyetang: Mix ingredients, cook for 10 minutes.",
477,Ramen,115,Chef Zhang,86,36,122,2025-09-21,A delicious Thai dish featuring ramen.,https://example.com/ramen.jpg,Soup,"Thai, ramen",5 cups spices,"ginger, tofu",5.0,181,727,29,7,73,1873,91,11,8,11,5,5 servings,"Recipe for Ramen: Mix ingredients, cook for 86 minutes.",
478,Tteokbokki,109,Chef Chen,14,7,21,2024-11-24,A delicious Korean dish featuring tteokbokki.,https://example.com/tteokbokki.jpg,Side Dish,"Korean, tteokbokki",4 cups chicken,"onion, tofu",4.4,453,590,14,15,50,1953,62,12,18,20,6,6 servings,"Recipe for Tteokbokki: Mix ingredients, cook for 14 minutes.",
479,Ramen,111,Chef Choi,45,50,95,2025-09-28,A delicious Japanese dish featuring ramen.,https://example.com/ramen.jpg,Breakfast,"Japanese, ramen",5 cups chicken,"tomato, vegetables",5.0,322,598,10,10,111,974,31,10,26,35,8,8 servings,"Recipe for Ramen: Mix ingredients, cook for 45 minutes.",
480,Biryani,117,Chef Han,59,14,73,2025-02-01,A delicious Indian dish featuring biryani.,https://example.com/biryani.jpg,Snack,"Indian, biryani",3 cups rice,"tomato, tofu",4.4,453,400,39,8,134,1680,50,15,8,35,2,2 servings,"Recipe for Biryani: Mix ingredients, cook for 59 minutes.",
481,Ramen,111,Chef Choi,73,56,129,2025-04-14,A delicious Japanese dish featuring ramen.,https://example.com/ramen.jpg,Breakfast,"Japanese, ramen",3 cups vegetables,"onion, vegetables",4.9,379,499,48,15,127,407,76,12,23,17,8,8 servings,"Recipe for Ramen: Mix ingredients, cook for 73 minutes.",
482,Chow Mein,104,Chef Ahmed,17,47,64,2025-06-06,A delicious Chinese dish featuring chow mein.,https://example.com/chow-mein.jpg,Dessert,"Chinese, chow mein",1 cups vegetables,"ginger, beef",4.0,344,379,38,13,24,839,35,3,5,27,3,3 servings,"Recipe for Chow Mein: Mix ingredients, cook for 17 minutes.",
483,Pad Thai,103,Chef Li,57,9,66,2025-07-31,A delicious Japanese dish featuring pad thai.,https://example.com/pad-thai.jpg,Snack,"Japanese, pad thai",5 cups rice,"tomato, vegetables",4.7,145,391,16,11,55,1467,30,9,6,12,4,4 servings,"Recipe for Pad Thai: Mix ingredients, cook for 57 minutes.",
484,Tom Yum,106,Chef Wang,85,52,137,2025-02-06,A delicious Japanese dish featuring tom yum.,https://example.com/tom-yum.jpg,Snack,"Japanese, tom yum",5 cups chicken,"onion, vegetables",4.3,245,255,15,14,129,1314,86,7,14,37,7,7 servings,"Recipe for Tom Yum: Mix ingredients, cook for 85 minutes.",
485,Tom Yum,110,Chef Kumar,21,50,71,2024-12-08,A delicious Thai dish featuring tom yum.,https://example.com/tom-yum.jpg,Breakfast,"Thai, tom yum",4 cups vegetables,"ginger, vegetables",4.6,253,489,15,5,128,1326,78,14,16,12,8,8 servings,"Recipe for Tom Yum: Mix ingredients, cook for 21 minutes.",
486,Kimchi,112,Chef Liu,22,58,80,2025-01-09,A delicious Korean dish featuring kimchi.,https://example.com/kimchi.jpg,Appetizer,"Korean, kimchi",3 cups chicken,"ginger, vegetables",4.8,132,475,19,11,88,1192,50,6,10,22,4,4 servings,"Recipe for Kimchi: Mix ingredients, cook for 22 minutes.",
487,Satay,114,Chef Yoon,101,43,144,2025-04-24,A delicious Vietnamese dish featuring satay.,https://example.com/satay.jpg,Main Dish,"Vietnamese, satay",1 cups spices,"onion, tofu",4.6,472,640,21,20,30,1041,54,14,15,20,3,3 servings,"Recipe for Satay: Mix ingredients, cook for 101 minutes.",
488,Aloo Gobi,112,Chef Liu,18,48,66,2025-07-28,A delicious Indian dish featuring aloo gobi.,https://example.com/aloo-gobi.jpg,Appetizer,"Indian, aloo gobi",3 cups rice,"garlic, beef",4.1,425,391,31,7,120,1541,77,7,28,35,7,7 servings,"Recipe for Aloo Gobi: Mix ingredients, cook for 18 minutes.",
489,Spring Rolls,102,Chef Kim,99,14,113,2025-05-11,A delicious Chinese dish featuring spring rolls.,https://example.com/spring-rolls.jpg,Soup,"Chinese, spring rolls",4 cups rice,"ginger, beef",5.0,452,464,42,19,119,1698,35,15,8,27,3,3 servings,"Recipe for Spring Rolls: Mix ingredients, cook for 99 minutes.",
490,Banh Mi,119,Chef Gupta,54,57,111,2025-03-27,A delicious Thai dish featuring banh mi.,https://example.com/banh-mi.jpg,Main Dish,"Thai, banh mi",1 cups chicken,"ginger, vegetables",4.7,59,755,33,20,46,809,70,5,14,40,3,3 servings,"Recipe for Banh Mi: Mix ingredients, cook for 54 minutes.",
491,Beijing Duck,117,Chef Han,24,14,38,2025-02-20,A delicious Chinese dish featuring beijing duck.,https://example.com/beijing-duck.jpg,Soup,"Chinese, beijing duck",5 cups chicken,"garlic, chicken",4.8,219,732,15,14,52,525,73,15,11,19,8,8 servings,"Recipe for Beijing Duck: Mix ingredients, cook for 24 minutes.",
492,Spring Rolls,115,Chef Zhang,89,60,149,2024-12-18,A delicious Chinese dish featuring spring rolls.,https://example.com/spring-rolls.jpg,Side Dish,"Chinese, spring rolls",3 cups spices,"garlic, vegetables",4.5,335,227,39,15,127,585,45,15,8,33,7,7 servings,"Recipe for Spring Rolls: Mix ingredients, cook for 89 minutes.",
493,Satay,111,Chef Choi,47,15,62,2025-06-26,A delicious Thai dish featuring satay.,https://example.com/satay.jpg,Main Dish,"Thai, satay",5 cups vegetables,"tomato, tofu",4.6,225,201,25,8,124,546,75,11,26,29,4,4 servings,"Recipe for Satay: Mix ingredients, cook for 47 minutes.",
494,Kimbap,106,Chef Wang,90,29,119,2025-02-18,A delicious Korean dish featuring kimbap.,https://example.com/kimbap.jpg,Snack,"Korean, kimbap",2 cups chicken,"ginger, beef",4.6,69,385,46,20,27,1048,35,3,25,30,2,2 servings,"Recipe for Kimbap: Mix ingredients, cook for 90 minutes.",
495,Samgyetang,112,Chef Liu,50,17,67,2025-03-14,A delicious Korean dish featuring samgyetang.,https://example.com/samgyetang.jpg,Dessert,"Korean, samgyetang",3 cups vegetables,"onion, beef",4.7,441,445,12,13,129,1237,70,5,18,40,5,5 servings,"Recipe for Samgyetang: Mix ingredients, cook for 50 minutes.",
496,Sushi,119,Chef Gupta,11,5,16,2024-10-24,A delicious Vietnamese dish featuring sushi.,https://example.com/sushi.jpg,Snack,"Vietnamese, sushi",4 cups spices,"tomato, chicken",4.5,450,512,20,15,44,774,38,9,27,19,4,4 servings,"Recipe for Sushi: Mix ingredients, cook for 11 minutes.",
497,Tempura,114,Chef Yoon,59,46,105,2025-03-16,A delicious Japanese dish featuring tempura.,https://example.com/tempura.jpg,Main Dish,"Japanese, tempura",4 cups vegetables,"garlic, beef",4.1,130,507,24,11,115,1738,49,14,26,24,3,3 servings,"Recipe for Tempura: Mix ingredients, cook for 59 minutes.",
498,Chow Mein,112,Chef Liu,16,59,75,2024-12-15,A delicious Chinese dish featuring chow mein.,https://example.com/chow-mein.jpg,Breakfast,"Chinese, chow mein",4 cups chicken,"tomato, chicken",4.5,207,682,27,20,29,531,50,6,29,13,2,2 servings,"Recipe for Chow Mein: Mix ingredients, cook for 16 minutes.",
499,Samgyetang,104,Chef Ahmed,24,24,48,2024-10-23,A delicious Korean dish featuring samgyetang.,https://example.com/samgyetang.jpg,Side Dish,"Korean, samgyetang",1 cups chicken,"onion, chicken",5.0,172,354,25,5,59,1890,80,15,19,34,7,7 servings,"Recipe for Samgyetang: Mix ingredients, cook for 24 minutes.",
500,Tempura,105,Chef Park,61,50,111,2025-08-25,A delicious Thai dish featuring tempura.,https://example.com/tempura.jpg,Soup,"Thai, tempura",1 cups spices,"onion, tofu",4.6,277,563,39,14,22,756,77,3,17,11,7,7 servings,"Recipe for Tempura: Mix ingredients, cook for 61 minutes.",
501,Banh Mi,115,Chef Zhang,10,44,54,2025-10-16,A delicious Vietnamese dish featuring banh mi.,https://example.com/banh-mi.jpg,Dessert,"Vietnamese, banh mi",5 cups chicken,"tomato, tofu",4.6,460,541,17,15,62,1152,98,5,28,23,2,2 servings,"Recipe for Banh Mi: Mix ingredients, cook for 10 minutes.",
502,Wonton Soup,119,Chef Gupta,80,21,101,2024-11-27,A delicious Chinese dish featuring wonton soup.,https://example.com/wonton-soup.jpg,Soup,"Chinese, wonton soup",1 cups rice,"garlic, tofu",4.6,413,638,35,14,97,649,41,12,9,26,8,8 servings,"Recipe for Wonton Soup: Mix ingredients, cook for 80 minutes.",
503,Banh Mi,102,Chef Kim,90,48,138,2024-12-12,A delicious Thai dish featuring banh mi.,https://example.com/banh-mi.jpg,Breakfast,"Thai, banh mi",5 cups vegetables,"ginger, vegetables",4.1,317,452,24,13,59,791,60,6,25,36,5,5 servings,"Recipe for Banh Mi: Mix ingredients, cook for 90 minutes.",
504,Kimbap,106,Chef Wang,116,19,135,2025-10-06,A delicious Korean dish featuring kimbap.,https://example.com/kimbap.jpg,Appetizer,"Korean, kimbap",4 cups vegetables,"onion, tofu",4.9,430,491,24,6,98,1151,53,6,11,32,2,2 servings,"Recipe for Kimbap: Mix ingredients, cook for 116 minutes.",
505,Chana Masala,113,Chef Patel,106,28,134,2024-10-31,A delicious Indian dish featuring chana masala.,https://example.com/chana-masala.jpg,Side Dish,"Indian, chana masala",4 cups rice,"ginger, vegetables",4.8,90,281,40,7,102,1114,54,12,10,14,5,5 servings,"Recipe for Chana Masala: Mix ingredients, cook for 106 minutes.",
506,Biryani,109,Chef Chen,96,50,146,2024-11-21,A delicious Indian dish featuring biryani.,https://example.com/biryani.jpg,Side Dish,"Indian, biryani",2 cups spices,"garlic, chicken",4.8,230,378,27,5,89,1986,39,3,28,39,3,3 servings,"Recipe for Biryani: Mix ingredients, cook for 96 minutes.",
507,Tteokbokki,108,Chef Lee,95,28,123,2025-08-20,A delicious Korean dish featuring tteokbokki.,https://example.com/tteokbokki.jpg,Appetizer,"Korean, tteokbokki",2 cups vegetables,"onion, chicken",4.7,203,483,41,8,121,849,68,7,12,29,5,5 servings,"Recipe for Tteokbokki: Mix ingredients, cook for 95 minutes.",
508,Rajma,117,Chef Han,11,23,34,2024-10-29,A delicious Indian dish featuring rajma.,https://example.com/rajma.jpg,Dessert,"Indian, rajma",5 cups spices,"garlic, chicken",4.3,401,565,21,9,132,825,36,13,25,28,5,5 servings,"Recipe for Rajma: Mix ingredients, cook for 11 minutes.",
509,Green Curry,115,Chef Zhang,51,7,58,2024-11-23,A delicious Thai dish featuring green curry.,https://example.com/green-curry.jpg,Side Dish,"Thai, green curry",3 cups vegetables,"onion, vegetables",4.8,448,627,39,13,36,900,45,8,17,30,8,8 servings,"Recipe for Green Curry: Mix ingredients, cook for 51 minutes.",
510,Beijing Duck,107,Chef Sharma,111,17,128,2024-12-03,A delicious Chinese dish featuring beijing duck.,https://example.com/beijing-duck.jpg,Appetizer,"Chinese, beijing duck",3 cups vegetables,"ginger, tofu",4.0,259,293,39,15,48,1660,83,15,23,16,8,8 servings,"Recipe for Beijing Duck: Mix ingredients, cook for 111 minutes.",
511,Bibimbap,116,Chef Singh,46,14,60,2025-09-01,A delicious Korean dish featuring bibimbap.,https://example.com/bibimbap.jpg,Side Dish,"Korean, bibimbap",2 cups spices,"garlic, chicken",4.1,140,578,26,11,111,406,78,7,29,21,2,2 servings,"Recipe for Bibimbap: Mix ingredients, cook for 46 minutes.",
512,Sweet and Sour Pork,115,Chef Zhang,99,57,156,2025-02-24,A delicious Chinese dish featuring sweet and sour pork.,https://example.com/sweet-and-sour-pork.jpg,Breakfast,"Chinese, sweet and sour pork",1 cups spices,"onion, beef",4.5,302,722,46,10,150,1467,33,3,21,20,2,2 servings,"Recipe for Sweet and Sour Pork: Mix ingredients, cook for 99 minutes.",
513,Kung Pao Chicken,102,Chef Kim,14,38,52,2025-09-06,A delicious Chinese dish featuring kung pao chicken.,https://example.com/kung-pao-chicken.jpg,Breakfast,"Chinese, kung pao chicken",5 cups rice,"tomato, vegetables",4.3,279,786,38,8,26,1453,57,7,11,11,3,3 servings,"Recipe for Kung Pao Chicken: Mix ingredients, cook for 14 minutes.",
514,Tom Yum,102,Chef Kim,20,46,66,2025-03-26,A delicious Japanese dish featuring tom yum.,https://example.com/tom-yum.jpg,Appetizer,"Japanese, tom yum",4 cups spices,"tomato, vegetables",4.7,440,684,29,9,85,1132,98,4,11,40,5,5 servings,"Recipe for Tom Yum: Mix ingredients, cook for 20 minutes.",
515,Tempura,120,Chef Jung,50,39,89,2025-05-26,A delicious Thai dish featuring tempura.,https://example.com/tempura.jpg,Breakfast,"Thai, tempura",3 cups rice,"tomato, vegetables",4.1,312,361,33,11,64,974,94,10,28,38,8,8 servings,"Recipe for Tempura: Mix ingredients, cook for 50 minutes.",
516,Tempura,103,Chef Li,78,11,89,2025-08-19,A delicious Thai dish featuring tempura.,https://example.com/tempura.jpg,Soup,"Thai, tempura",2 cups vegetables,"garlic, tofu",4.8,103,664,20,12,51,1350,44,12,21,13,8,8 servings,"Recipe for Tempura: Mix ingredients, cook for 78 minutes.",
517,Beijing Duck,116,Chef Singh,118,55,173,2025-06-30,A delicious Chinese dish featuring beijing duck.,https://example.com/beijing-duck.jpg,Appetizer,"Chinese, beijing duck",4 cups rice,"onion, tofu",4.6,79,339,42,10,68,1591,61,9,19,39,8,8 servings,"Recipe for Beijing Duck: Mix ingredients, cook for 118 minutes.",
518,Pad Thai,119,Chef Gupta,119,46,165,2025-03-17,A delicious Vietnamese dish featuring pad thai.,https://example.com/pad-thai.jpg,Dessert,"Vietnamese, pad thai",3 cups rice,"tomato, vegetables",5.0,185,655,14,7,93,848,86,6,13,15,2,2 servings,"Recipe for Pad Thai: Mix ingredients, cook for 119 minutes.",
519,Dosa,115,Chef Zhang,17,13,30,2025-04-19,A delicious Indian dish featuring dosa.,https://example.com/dosa.jpg,Main Dish,"Indian, dosa",3 cups vegetables,"tomato, beef",4.1,53,558,46,11,138,847,93,15,13,29,6,6 servings,"Recipe for Dosa: Mix ingredients, cook for 17 minutes.",
520,Fried Rice,109,Chef Chen,92,24,116,2025-07-05,A delicious Chinese dish featuring fried rice.,https://example.com/fried-rice.jpg,Appetizer,"Chinese, fried rice",4 cups vegetables,"tomato, vegetables",5.0,390,575,31,15,127,1983,86,6,30,13,3,3 servings,"Recipe for Fried Rice: Mix ingredients, cook for 92 minutes.",
521,Ramen,112,Chef Liu,57,24,81,2025-08-28,A delicious Thai dish featuring ramen.,https://example.com/ramen.jpg,Dessert,"Thai, ramen",4 cups rice,"garlic, chicken",4.5,195,603,14,18,146,700,97,9,26,16,2,2 servings,"Recipe for Ramen: Mix ingredients, cook for 57 minutes.",
522,Tom Yum,107,Chef Sharma,50,12,62,2025-09-07,A delicious Vietnamese dish featuring tom yum.,https://example.com/tom-yum.jpg,Side Dish,"Vietnamese, tom yum",4 cups vegetables,"onion, tofu",4.5,114,581,50,14,52,975,41,14,18,12,4,4 servings,"Recipe for Tom Yum: Mix ingredients, cook for 50 minutes.",
523,Samgyetang,114,Chef Yoon,73,42,115,2025-01-18,A delicious Korean dish featuring samgyetang.,https://example.com/samgyetang.jpg,Breakfast,"Korean, samgyetang",3 cups vegetables,"tomato, vegetables",5.0,227,445,23,10,131,701,75,9,10,14,5,5 servings,"Recipe for Samgyetang: Mix ingredients, cook for 73 minutes.",
524,Kimbap,119,Chef Gupta,60,14,74,2025-01-08,A delicious Korean dish featuring kimbap.,https://example.com/kimbap.jpg,Appetizer,"Korean, kimbap",5 cups vegetables,"ginger, chicken",4.4,483,579,24,12,61,1668,70,9,12,27,6,6 servings,"Recipe for Kimbap: Mix ingredients, cook for 60 minutes.",
525,Bulgogi,109,Chef Chen,62,14,76,2025-01-09,A delicious Korean dish featuring bulgogi.,https://example.com/bulgogi.jpg,Dessert,"Korean, bulgogi",2 cups spices,"tomato, vegetables",4.6,165,325,47,20,53,1258,42,15,11,29,2,2 servings,"Recipe for Bulgogi: Mix ingredients, cook for 62 minutes.",
526,Tempura,111,Chef Choi,68,37,105,2024-11-24,A delicious Thai dish featuring tempura.,https://example.com/tempura.jpg,Appetizer,"Thai, tempura",3 cups vegetables,"tomato, tofu",4.5,86,652,11,6,116,1856,84,15,12,24,7,7 servings,"Recipe for Tempura: Mix ingredients, cook for 68 minutes.",
527,Mapo Tofu,107,Chef Sharma,104,23,127,2025-09-15,A delicious Chinese dish featuring mapo tofu.,https://example.com/mapo-tofu.jpg,Soup,"Chinese, mapo tofu",1 cups vegetables,"garlic, chicken",4.4,316,526,38,7,37,684,47,6,9,36,4,4 servings,"Recipe for Mapo Tofu: Mix ingredients, cook for 104 minutes.",
528,Sweet and Sour Pork,113,Chef Patel,109,21,130,2025-05-27,A delicious Chinese dish featuring sweet and sour pork.,https://example.com/sweet-and-sour-pork.jpg,Main Dish,"Chinese, sweet and sour pork",1 cups vegetables,"tomato, tofu",4.0,69,679,30,6,73,1914,85,7,26,18,7,7 servings,"Recipe for Sweet and Sour Pork: Mix ingredients, cook for 109 minutes.",
529,Banh Mi,116,Chef Singh,74,37,111,2024-12-05,A delicious Thai dish featuring banh mi.,https://example.com/banh-mi.jpg,Appetizer,"Thai, banh mi",3 cups rice,"onion, tofu",4.4,104,289,39,19,115,884,68,5,14,38,3,3 servings,"Recipe for Banh Mi: Mix ingredients, cook for 74 minutes.",
530,Rajma,113,Chef Patel,75,6,81,2025-03-04,A delicious Indian dish featuring rajma.,https://example.com/rajma.jpg,Main Dish,"Indian, rajma",2 cups rice,"onion, tofu",4.4,302,247,20,10,122,699,89,12,17,13,5,5 servings,"Recipe for Rajma: Mix ingredients, cook for 75 minutes.",
531,Bulgogi,120,Chef Jung,58,20,78,2025-09-28,A delicious Korean dish featuring bulgogi.,https://example.com/bulgogi.jpg,Snack,"Korean, bulgogi",1 cups rice,"tomato, tofu",5.0,364,237,35,16,121,1218,89,10,22,20,2,2 servings,"Recipe for Bulgogi: Mix ingredients, cook for 58 minutes.",
532,Paneer Tikka,111,Chef Choi,100,11,111,2024-12-01,A delicious Indian dish featuring paneer tikka.,https://example.com/paneer-tikka.jpg,Dessert,"Indian, paneer tikka",5 cups chicken,"garlic, beef",4.4,162,291,45,13,67,1960,40,15,5,16,2,2 servings,"Recipe for Paneer Tikka: Mix ingredients, cook for 100 minutes.",
